facility_id,program_type,facility_status,facility_name,city,zip_code,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capcity,total_capacity
908394,GFDC,License,"Henriquez, Nelsy",Jamaica,11434,Queens 27,0,0,0,4,12,16
906672,GFDC,License,"Hurd, Rosemary",Schenectady,12303,Schenectady,0,0,0,4,12,16
920769,GFDC,License,"Fall, Vallerie",Bronx,10454,Bronx 7,0,0,0,4,12,16
909020,GFDC,License,"R'S II DAYCARE INC.,",Bronx,10469,Bronx 11,0,0,0,4,12,16
887205,GFDC,License,Amazing Star NY,Flushing,11358,Queens 25,0,0,0,4,12,16
899153,GFDC,License,Ofelia's Daycare,Rochester,14621,Rochester,0,0,0,2,12,14
884917,GFDC,License,"Ozuna, Sonia",Bronx,10468,Bronx 10,0,0,0,2,12,14
903042,FDC,Registration,"Schaeffler, Jennifer",Poughquag,12570,Arlington,0,0,0,2,6,8
888762,FDC,Registration,"Martinez, Annamaria",Peekskill,10566,Peekskill,0,0,0,2,6,8
883412,GFDC,License,TERRY ADVENTURE WORLD LLC,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16
901642,GFDC,License,"LITTLE ANGEL ABC 3, CORP.",Richmond Hill,11418,Queens 28,0,0,0,4,12,16
886207,GFDC,License,"Lopez Cruz, Maria",Yonkers,10705,Yonkers,0,0,0,4,12,16
915430,GFDC,License,"Yandun Ramos, Andrea",Flushing,11354,Queens 25,0,0,0,4,12,16
922229,GFDC,License,"Smith, Akela",Rosedale,11422,Queens 29,0,0,0,4,12,16
914340,GFDC,License,"Rojas, Raylin",New York,10027,Manhattan 5,0,0,0,4,12,16
884513,GFDC,License,RT's Bilingual Day Care,Black River,13612,Carthage,0,0,0,4,12,16
898176,GFDC,License,"Barrow, Andrea",Middletown,10940,Middletown,0,0,0,4,12,16
910554,DCC,License,Roots and Wings Montessori LLC,Clifton Park,12065,Shenendehowa,16,34,0,0,0,50
914229,FDC,Registration,"Randolph, Rendell",Rochester,14621,Rochester,0,0,0,2,6,8
889941,DCC,License,"Artz N More Childrens Village, LLC",troy,12182,Lansingburgh,0,0,0,20,0,20
886483,FDC,Registration,BELLA'S DAY CARE LLC,Queens,11377,Queens 30,0,0,0,2,6,8
896696,GFDC,License,Hope Sunshine Daycare Incorporated,Staten Island,10310,Richmond 31,0,0,0,4,12,16
887370,SACC,Registration,Healthy Kids Extended Day Program,Attica,14011,Attica,0,0,0,80,0,80
901753,GFDC,License,The Great Treasure Hunt,New Rochelle,10805,New Rochelle,0,0,0,4,12,16
888244,GFDC,License,Nanny's Daycare 2 Service of LI Inc.,Mastic,11950,Eastport-South Manor,0,0,0,4,12,16
898330,GFDC,License,Creative Little Big Dreamers Daycare Enterprises LLC,Brooklyn,11239,Brooklyn 19,0,0,0,4,12,16
915723,GFDC,License,Little Two Starts GFDC Inc,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16
922815,SACC,Registration,Boys & Girls Club of Metro Queens,Richmond Hill,11416,Queens 27,0,0,0,71,0,71
899719,SACC,Registration,The Young Men's Christian Association of the Capital District,Troy,12182,Lansingburgh,0,0,0,80,0,80
891424,FDC,Registration,"Betances Hernandez, Aglaura",Bronx,10460,Bronx 11,0,0,0,2,6,8
901944,SACC,Registration,Healthy Kids Programs,South Otselic,13155,Georgetown-S.Otselic,0,0,0,10,0,10
908942,FDC,Registration,MY FIRST DAYCARE CORP,West Babylon,11704,West Babylon,0,0,0,2,6,8
892458,GFDC,License,TULIP PLAYHOUSE,Baldwin,11570,Baldwin,0,0,0,0,12,12
911635,GFDC,License,Kinderpark Early Steps To Learning Childcare LLC,Hamlin,144649326,Brockport,0,0,0,2,10,12
893483,SACC,Registration,Young Men's Christian Association of Greater New York,Briarwood,11435,Queens 28,0,0,0,160,0,160
915967,GFDC,License,Brightside Daycare Inc.,Oceanside,11572,Oceanside,0,0,0,0,12,12
885337,GFDC,License,"Hepler, Emily",Rome,13440,Westmoreland,0,0,0,4,12,16
891243,SACC,Registration,SCOPE Education Services,West Hempstead,11552,West Hempstead,0,0,0,40,0,40
904930,FDC,Registration,ABC Family Daycare,Albany,12205,Guilderland,0,0,0,2,6,8
895694,GFDC,License,"Salcedo, Lucia",Bronx,10455,Bronx 8,0,0,0,4,12,16
886586,FDC,Registration,"Gilliard, Alana",College Point,11356,Queens 25,0,0,0,2,6,8
891609,SACC,Registration,The Boys & Girls Club of New Rochelle at Issac E. Young Middle School,New Rochelle,10801,New Rochelle,0,0,0,167,0,167
905249,GFDC,License,"Mohamed, Malissia",Saint albans,11412,Queens 29,0,0,0,4,12,16
892582,SACC,Registration,Multicultural Youth Arts Program,Queens Village,114270000,Queens 26,0,0,0,227,0,227
887515,FDC,Registration,"Wampfler, Jacqueline",Lisbon,13658,Lisbon,0,0,0,2,6,8
911003,GFDC,License,Fortisx Inc,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16
905646,GFDC,License,"De La Cruz Garcia, Lucrecia",Bronx,10467,Bronx 11,0,0,0,4,12,16
905322,GFDC,License,"Perez, Ysabel",Syracuse,13211,North Syracuse,0,0,0,4,12,16
909488,GFDC,License,"Bolivar Ruiz, Laura",New York,10301,Richmond 31,0,0,0,4,12,16
897734,GFDC,License,"Rodgers, Deyarina",Bronx,10473,Bronx 8,0,0,0,4,12,16
902022,DCC,License,"Young Men's Christian Association of Hornell, New York",Whitesville,14897,Whitesville,8,0,8,0,0,16
914451,GFDC,License,Patchogue Family Daycare Corp,East Patchogue,11772,Patchogue-Medford,0,0,0,4,12,16
896215,GFDC,License,Rising Scholars Daycare L.L.C.,Elmont,11003,Elmont,0,0,0,4,12,16
903211,GFDC,License,"Aracena, Risely",Middletown,10941,Pine Bush,0,0,0,4,12,16
891150,SACC,Registration,"Little Lakers, LLC",Greenwood lake,10925,Greenwood Lake,0,0,0,37,0,37
919413,GFDC,License,CHILDREN'S PLANET INC,WESTBURY,11590,Westbury,0,0,0,4,12,16
900252,GFDC,License,"Medrano, Mary",Bronx,10468,Bronx 10,0,0,0,4,12,16
892399,GFDC,License,"JARDIN FUTURO BRILLANTE, INC.",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16
907640,GFDC,License,PIPPISFRIENDS LLC,Brooklyn,11221,Brooklyn 16,0,0,0,4,12,16
902932,GFDC,License,"Quevedo, Ana",Jackson Heights,11372,Queens 30,0,0,0,4,12,16
897220,GFDC,License,Meiros Einiyim,Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16
917625,GFDC,License,"BRIGHT BEGINNINGS GROUP FAMILY DAYCARE, CORP.",Woodhaven,11421,Queens 27,0,0,0,4,12,16
911893,GFDC,License,"Olivares Pena, Jakeissy",Bronx,10472,Bronx 12,0,0,0,4,12,16
886357,GFDC,License,Yami's Playhouse Daycare Corporation,Uniondale,11553,Uniondale,0,0,0,4,12,16
907425,FDC,Registration,"Vradenburg, Carrie",Ticonderoga,12883,Ticonderoga,0,0,0,2,6,8
890322,GFDC,License,THE TEDDY BEAR CLUBHOUSE CORP.,Uniondale,11553,Uniondale,0,0,0,4,12,16
907833,FDC,Registration,"Turck, Lori",Binghamton,13903,Binghamton,0,0,0,2,6,8
888373,FDC,Registration,"Jameson, Janet",Gansevoort,12831,Saratoga Springs,0,0,0,2,6,8
888590,GFDC,License,Little  Angel   Academy   Childcare,Brooklyn,11234,Brooklyn 18,0,0,0,4,12,16
886858,SACC,Registration,Healthy Kids Programs,Monticello,12701,Monticello,0,0,0,60,0,60
904446,GFDC,License,Givans Adventure Day Care,Hilton,14468,Hilton,0,0,0,4,12,16
901201,GFDC,License,MOUR MOURS MONTESSORI,Rochester,14615,Rochester,0,0,0,4,12,16
905482,FDC,Registration,DREAMY DAYS DAYCARE INC.,Lindenhurst,11757,Lindenhurst,0,0,0,2,6,8
906508,SACC,Registration,Building and Growing LLC,Springfield Gardens,11413,Queens 29,0,0,0,70,0,70
887441,GFDC,License,Demi Den Child Care LLC,New York,10039,Manhattan 5,0,0,0,4,12,16
887942,GFDC,License,Smiles and Hugs Inc,Kingston,12401,Kingston,0,0,0,4,12,16
889563,GFDC,License,Ms Ingrid's Daycare LLC,Poughkeepsie,12603,Arlington,0,0,0,4,12,16
898633,GFDC,License,Creative Play Childcare Corp.,Elmont,11003,Elmont,0,0,0,4,12,16
889992,GFDC,License,"Cherry, Dawn",Bronx,10454,Bronx 7,0,0,0,4,12,16
910915,SACC,Registration,NYC Parks & Recreation at A.R.R.O.W.,Astoria,11106,Queens 30,0,0,0,60,0,60
902320,FDC,Registration,Growing Roots Daycare,Troy,12180,North Greenbush,0,0,0,2,6,8
903435,GFDC,License,Kidz Zonee LLC,Bronx,10472,Bronx 12,0,0,0,4,12,16
902537,DCC,License,"RED DOOR CHILD CARE II, LLC",Hicksville,11801,Hicksville,0,0,151,0,0,151
889796,GFDC,License,"YR Group Family Day Care, Inc.",Brooklyn,11220,Brooklyn 15,0,0,0,4,12,16
893391,GFDC,License,"Ortiz, Michael",New York,10040,Manhattan 6,0,0,0,0,10,10
900347,GFDC,License,JULIE'S LITTLE JEWELS LLC,FRESH MEADOWS,11365,Queens 26,0,0,0,4,12,16
884317,GFDC,License,Annalise Daycare 3 WD LLC,Bronx,10453,Bronx 10,0,0,0,4,12,16
911275,DCC,License,All My Children,Binghamton,13905,Binghamton,8,20,15,0,0,43
892208,GFDC,License,"Marvolous Kiddies, Inc.",Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16
908720,GFDC,License,Little Footprints Daycare,Buffalo,14215,Buffalo,0,0,0,4,12,16
897567,FDC,Registration,"Krom, Sallyjo",Ellenville,12428,Ellenville,0,0,0,2,6,8
885440,FDC,Registration,Bravos for All of Us Daycare,Rochester,14606,Rochester,0,0,0,2,6,8
901214,GFDC,License,"Abreu De Gutierrez, Rosanna",Bronx,10468,Bronx 10,0,0,0,0,10,10
888151,GFDC,License,MY LITTLE BEE FAMILY DAYCARE,BRONX,10458,Bronx 10,0,0,0,4,12,16
898522,FDC,Registration,"Adams, Tracey",Bayshore,11706,Brentwood,0,0,0,2,6,8
896192,GFDC,License,A Rich Mind Inc,Bronx,10469,Bronx 11,0,0,0,4,12,16
893177,SACC,Registration,TSL Adventures,Delmar,12054,Bethlehem,0,0,0,40,0,40
887062,SACC,Registration,Innerviews of Love Wealth and Gratitude LLC,Syracuse,13203,Syracuse,0,0,0,40,0,40
898978,GFDC,License,Tangled Group Family Daycare,Bronx,10452,Bronx 9,0,0,0,4,12,16
905350,GFDC,License,Tiny Cloud Daycare Corp.,Freeport,11520,Freeport,0,0,0,4,12,16
913666,FDC,Registration,Remy little Angels,Rochester,14609,Rochester,0,0,0,2,6,8
885524,SACC,Registration,"Kids Orbit,Inc",Brooklyn,11215,Brooklyn 15,0,0,0,215,0,215
908000,GFDC,License,First Steps GFDC,Port Chester,10573,Port Chester-Rye,0,0,0,4,12,16
902765,DCC,License,KA of Floral Park,Floral Park,11001,Queens 26,16,60,108,17,0,201
886218,GFDC,License,Children First Bilingual Christian Child Care & Preschool,Buffalo,14220,Buffalo,0,0,0,4,12,16
892281,SACC,Registration,NIA Community Services Network,Brooklyn,11220,Brooklyn 20,0,0,0,117,0,117
898861,GFDC,License,"Jimenez Martinez De Ellis, Yojeidy",Bronx,10458,Bronx 10,0,0,0,2,12,14
904014,DCC,License,The Treehouse Child Care Center,Watertown,13601,Watertown,16,22,57,15,0,110
885573,GFDC,License,LEV TOV PLAYGROUP INC.,Brooklyn,11219,Brooklyn 15,0,0,0,4,12,16
905115,SACC,Registration,YMCA of Greater New York,New York,10023,Manhattan 3,0,0,0,40,0,40
910831,FDC,Registration,"Matsch, Donna",Horseheads,14845,Horseheads,0,0,0,2,6,8
897992,GFDC,License,"Reyes, Karryl",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16
898197,GFDC,License,"Soh, Monica",Flushing,11358,Queens 25,0,0,0,4,12,16
900841,GFDC,License,"Moreno, Teodoro",New York,10027,Manhattan 5,0,0,0,0,12,12
906742,DCC,License,Healthy Kids Extended Day Program Inc.,Waterloo,13165,Waterloo,8,12,10,7,0,37
891924,DCC,License,"ACDS, Inc.",Pelham,10803,Pelham,0,0,148,0,0,148
916569,FDC,Registration,"Ahmed, Wazaituni",Rochester,14606,Rochester,0,0,0,2,6,8
903611,GFDC,License,The Harbor Children Center Limited Partnership,Baldwin,11510,Baldwin,0,0,0,4,12,16
903853,GFDC,License,BERROA DAYCARE,Bronx,10474,Bronx 8,0,0,0,4,12,16
901517,GFDC,License,Angels Family Group Daycare Inc.,Huntington Station,11746,Huntington,0,0,0,4,12,16
902568,SACC,Registration,Ballston Area Community Center,Ballston Spa,12020,Ballston Spa,0,0,0,60,0,60
912608,SACC,Registration,IF Afterschool @ P.S. 290,New York,10028,Manhattan 2,0,0,36,280,0,316
907054,FDC,Registration,4EverKids Family Child Care,Lake Placid,12946,Lake Placid,0,0,0,2,6,8
915124,FDC,Registration,KIDS BEING KIDS DAYCARE LLC,South Glens Falls,12803,S.Glens Falls,0,0,0,2,6,8
908588,GFDC,License,"Urena, Maylin",Bronx,10465,Bronx 8,0,0,0,4,12,16
892815,GFDC,License,"Pichardo, Aleida",Ridgewood,11385,Queens 24,0,0,0,4,12,16
888983,FDC,Registration,"DeTaeye, Kristin",Horseheads,14845,Horseheads,0,0,0,2,6,8
882938,GFDC,License,"Mendez Nunez, Neliza",Staten Island,10302,Richmond 31,0,0,0,4,12,16
918946,GFDC,License,"Hook, Clydina",Bronx,10461,Bronx 11,0,0,0,2,12,14
895833,SACC,Registration,KCE Champions LLC,Vestal,13850,Vestal,0,0,0,30,0,30
881018,GFDC,License,"Castro, Alessandra",Bronx,10465,Bronx 8,0,0,0,4,12,16
881028,GFDC,License,"Marmolejos, Nicol",Bronx,10459,Bronx 12,0,0,0,0,12,12
893327,GFDC,License,MY MOTHER'S DAYCARE LLC,Richmond Hill,11418,Queens 28,0,0,0,4,12,16
882804,GFDC,License,SANCHEZ G. CORP.,Bronx,10452,Bronx 9,0,0,0,4,12,16
913040,GFDC,License,WELCOME TO VICKY'S HOUSE INC,Hicksville,11801,Hicksville,0,0,0,4,12,16
906850,GFDC,License,Long live the children 2 corp,West Hempstead,11552,Hempstead,0,0,0,4,12,16
898814,GFDC,License,DINORA'S DAYCARE INC.,Hicksville,11801,Hicksville,0,0,0,4,12,16
911339,GFDC,License,little bilingual daycare,Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16
884003,SACC,Registration,"Quan, Yimo",Flushing,11355,Queens 25,0,0,0,16,0,16
896545,FDC,Registration,"Scott, Gloria",Syracuse,13207,Syracuse,0,0,0,2,6,8
900505,SACC,Registration,"Queens Community House, Inc.",Queens,11367,Queens 25,0,0,0,117,0,117
881141,GFDC,License,"Honrado, Leanny",Bronx,10457,Bronx 9,0,0,0,4,12,16
889304,GFDC,License,Playland Daycare Corp.,Bronx,10463,Bronx 10,0,0,0,4,12,16
915179,GFDC,License,"Romero Soto, Americo",Bronx,10457,Bronx 9,0,0,0,4,12,16
882928,GFDC,License,"Ejdelman, David",Bronx,10471,Yonkers,0,0,0,4,12,16
888095,SACC,Registration,UTA,Brooklyn,11218,Brooklyn 20,0,0,0,95,0,95
915532,FDC,Registration,QUALITY CHILD CARE,Farmington,14425,Victor,0,0,0,2,6,8
884099,GFDC,License,BELLA’S DAYCARE SVCS INC.,Brentwood,11717,Brentwood,0,0,0,4,12,16
881530,GFDC,License,Pitter Patter Daycare,Bainbridge,13733,Bainbridge-Guilford,0,0,0,4,12,16
907270,GFDC,License,"Ilerhunwa, Helen",Springfield Gardens,11413,Queens 29,0,0,0,4,12,16
901469,GFDC,License,"Contreras, Claudia",New York,10034,Manhattan 6,0,0,0,4,12,16
893739,GFDC,License,"Lopez, Doris",Rochester,14606,Rochester,0,0,0,4,10,14
916843,GFDC,License,ENDLESS SMILES CHILDCARE LLC,Amsterdam,12010,Fonda-Fultonville,0,0,0,4,12,16
896995,GFDC,License,"Kaba, Nnetou",JAMAICA,11433,Queens 29,0,0,0,4,12,16
919740,GFDC,License,FUN CASTLE DAYCARE INC.,Bronx,10467,Bronx 11,0,0,0,4,12,16
908765,SACC,Registration,"New York Edge, Inc.",Brooklyn,11201,Brooklyn 13,0,0,0,95,0,95
886761,DCC,License,Circle of Friends,Athens,12051,Coxsackie-Athens,0,0,22,0,0,22
883168,GFDC,License,Precious Moments Childcare NY Inc,Yonkers,10701,Yonkers,0,0,0,4,12,16
884282,SACC,Registration,"New York Edge, Inc.",Bronx,10459,Bronx 12,0,0,0,117,0,117
913436,GFDC,License,Bright Stars Family Group Child Daycare Corp.,Amityville,11701,Amityville,0,0,0,4,12,16
915372,GFDC,License,"Rodriguez, Vladimir",Bronx,10471,Yonkers,0,0,0,4,12,16
880832,GFDC,License,Mama and the little bears,Buffalo,14216,Buffalo,0,0,0,4,12,16
885666,GFDC,License,MAH TOVI INC,Brooklyn,11219,Brooklyn 15,0,0,0,4,12,16
910705,GFDC,License,"LENEF DAYCARE III, CORP.",Baldwin,11510,Baldwin,0,0,0,4,12,16
894648,SACC,Registration,"Roads to Success, Inc.",New York,10029,Manhattan 4,0,0,0,160,0,160
906448,GFDC,License,Rise and Shine Sunshine Daycare,Schenectady,12303,Schenectady,0,0,0,4,12,16
882823,FDC,Registration,"Key, Racquel",Rochester,14616,Greece,0,0,0,2,6,8
917245,GFDC,License,The Blu Hippo,Brooklyn,112072216,Brooklyn 19,0,0,0,4,12,16
905015,GFDC,License,House of Tots LLC,Watervliet,12189,Watervliet,0,0,0,4,12,16
897392,GFDC,License,"Geraldo Caraballo, Katy",Jackson Heights,11372,Queens 30,0,0,0,4,12,16
885126,SACC,Registration,NYA PREP INC.,Whitestone,11357,Queens 25,0,0,0,56,0,56
888048,FDC,Registration,"Kugler, Melissa",Valatie,12184,Ichabod Crane,0,0,0,2,6,8
916328,SACC,Registration,4th Family Incorporated,Albany,12210,Albany,0,0,0,60,0,60
914037,GFDC,License,"Deleon, Elyza",Bronx,10460,Bronx 12,0,0,0,0,8,8
903704,SACC,Registration,"Right at School, LLC",Brooklyn,11211,Brooklyn 14,0,0,0,93,0,93
886913,SACC,Registration,Just for Kids,Tonawanda,14150,Sweet Home,0,0,36,98,0,134
886822,GFDC,License,SAFETY 1ST  DAYCARE LLC,BRONX,10462,Bronx 11,0,0,0,0,12,12
920031,GFDC,License,"Suero Ogando, Sonia",Bronx,10454,Bronx 7,0,0,0,4,12,16
892332,GFDC,License,ROSLYN LITTLE STARS DAYCARE CENTER INC.,Roslyn Heights,11577,Roslyn,0,0,0,4,12,16
916827,DCC,License,The Elite Daycare Corp,West Islip,11706,West Islip,8,12,22,39,0,81
888927,GFDC,License,LITTLE TREASURE HUNTERS LLC,Valley Stream,11580,Valley Str Hemp 30,0,0,0,4,12,16
886656,GFDC,License,"Huq, Mohammad",BRONX,10462,Bronx 11,0,0,0,4,12,16
889793,GFDC,License,"Shih, Wan-Hui",Brooklyn,11249,Brooklyn 14,0,0,0,4,12,16
890619,GFDC,License,Beautiful Garden Family Day Care,Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16
917025,GFDC,License,"Palacios Molina, Carlos",brooklyn,11228,Brooklyn 20,0,0,0,4,12,16
914397,GFDC,License,MOTHER GOOSE FAMILY DAYCARE LLC,Bronx,10465,Bronx 8,0,0,0,0,12,12
883090,FDC,Registration,"Lopez Medina, Yokeiry",Bronx,10455,Bronx 7,0,0,0,2,6,8
920270,GFDC,License,Tiny Steps Pacific Inc,Brooklyn,11238,Brooklyn 22,0,0,0,4,12,16
899637,GFDC,License,"NANNY GROUP FAMILY DAYCARE, INC",Bronx,10456,Bronx 9,0,0,0,2,12,14
912971,FDC,Registration,"Pearson, Nicole",Rochester,14621,Rochester,0,0,0,2,6,8
908676,FDC,Registration,"Nichols, Amanda",Little Falls,13365,Little Falls,0,0,0,2,6,8
885519,GFDC,License,"De La Cruz Hernandez, Luz",Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16
911698,GFDC,License,"Morales, Mercedes",Bronx,10472,Bronx 8,0,0,0,4,12,16
890985,FDC,Registration,Musical Magical Tots,Brooklyn,11208,Brooklyn 19,0,0,0,2,6,8
887723,FDC,Registration,"Scott, Asia",BRONX,10457,Bronx 9,0,0,0,2,6,8
915909,FDC,Registration,123 Rock My Baby LLC,Elmont,11003,Elmont,0,0,0,2,6,8
883293,FDC,Registration,"Liscum, Nicole",Heuvelton,13654,Heuvelton,0,0,0,2,6,8
900415,GFDC,License,LITTLE LAMBS LLC,Massapequa,11758,Massapequa,0,0,0,0,12,12
885351,GFDC,License,LINDA’S PLAYHOUSE CORP.,Uniondale,11553,Uniondale,0,0,0,4,12,16
914929,FDC,Registration,"Sangare, Fatoumata",Bronx,10457,Bronx 9,0,0,0,2,6,8
901693,GFDC,License,"Caba, Enedina",Bronx,10452,Bronx 9,0,0,0,2,12,14
910255,SACC,Registration,Millennium Development,Far rockaway,11694,Queens 27,0,0,0,213,0,213
911277,FDC,Registration,YODA'S DAY CARE,Salt point,12578,Hyde Park,0,0,0,2,6,8
903260,GFDC,License,"Tejada, Cheryl",Bronx,10467,Bronx 10,0,0,0,0,12,12
919342,FDC,Registration,"Castillo, Maria",NEW YORK,10031,,0,0,0,0,6,6
888039,GFDC,License,SUNFLOWER GROUP DAY CARE INC.,bronx,10472,Bronx 12,0,0,0,4,12,16
900110,FDC,Registration,"Daniels, Valerie",New York,10030,Manhattan 5,0,0,0,0,3,3
880900,FDC,Registration,Bobbie Nell's Loving & Caring Daycare,Rochester,14607,Rochester,0,0,0,2,6,8
897217,GFDC,License,"Acevedo De Heredia, Marielis",Bronx,10461,Bronx 8,0,0,0,4,12,16
899213,FDC,Registration,"Baldwin, Andrea",Loudonville,12211,North Colonie,0,0,0,2,6,8
894813,DCC,License,"KIDDIE CORNER AT LARKIN, LLC",BUFFALO,14210,Buffalo,16,22,17,0,0,55
915088,GFDC,License,"Zapata Cayetano, Yesica",Bronx,10454,Bronx 7,0,0,0,4,12,16
881129,GFDC,License,"Mccants, Tahilra",Brooklyn,11239,Brooklyn 19,0,0,0,4,12,16
909484,SACC,Registration,Scope Education Services,Floral Park,11001,Floral Park,0,0,0,70,0,70
914946,GFDC,License,"Perdomo Diaz, Evelyn",Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16
892220,SACC,Registration,"Brooklyn Beans, Inc.",Brooklyn,11215,Brooklyn 15,0,0,0,200,0,200
909454,FDC,Registration,"Mbula, Henriette",Rochester,14616,Greece,0,0,0,2,6,8
889218,FDC,Registration,"Keleher, Sarah",Canton,13617,Canton,0,0,0,2,6,8
919643,GFDC,License,Rainbow Land Daycare,Albany,12209,Albany,0,0,0,4,12,16
892141,GFDC,License,Little Explorers of Floral Park Corp.,Floral Park,11001,Floral Park,0,0,0,4,12,16
906465,DCC,License,Kidtopia Rochester LLC,Rochester,14624,Spencerport,16,24,39,27,0,106
907754,GFDC,License,"Magnani, Samantha",Brooklyn,11219,Brooklyn 15,0,0,0,4,12,16
910153,GFDC,License,Isi Kiddos Daycare,Brentwood,11717,Brentwood,0,0,0,4,12,16
902929,SACC,Registration,"SCAN-Harbor, Inc.",Bronx,10456,Bronx 9,0,0,0,317,0,317
888327,GFDC,License,Leaders Family Day Care,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16
911779,GFDC,License,Tots R Us Childcare,Jamaica,11436,Queens 27,0,0,0,4,12,16
897263,GFDC,License,"Cummings, Darlene",Brooklyn,11205,Brooklyn 13,0,0,0,0,10,10
918611,GFDC,License,24HR DAYCARE LLC,Brentwood,11717,Brentwood,0,0,0,4,12,16
906112,GFDC,License,"Jerez Marte, Edilaine",Bronx,10454,Bronx 7,0,0,0,2,12,14
905164,GFDC,License,"Santana, Elizabeth",Far Rockaway,11691,Queens 27,0,0,0,4,12,16
913138,FDC,Registration,"Durnion, Kathleen",Sloatsburg,10974,Ramapo(Edwin Gould),0,0,0,2,6,8
884201,GFDC,License,PLAY & GROW CHILDCARE CENTER LLC,Brooklyn,11234,Brooklyn 22,0,0,0,2,12,14
898858,GFDC,License,Titi Clara Family Group Daycare Corp,Bronx,10457,Bronx 9,0,0,0,4,12,16
897619,FDC,Registration,Kidz Corner,Frankfort,13340,Frankfurt-Schuyler,0,0,0,2,6,8
913086,GFDC,License,MY LITTLE STARZ DAYCARE CORP,New york,10034,Manhattan 6,0,0,0,4,12,16
900520,FDC,Registration,"Barden, Jessica",Horseheads,14845,Horseheads,0,0,0,2,6,8
915460,GFDC,License,Freilich Tots,Brooklyn,11249,Brooklyn 14,0,0,0,4,12,16
915285,SACC,Registration,"Mosholu Montefiore Community Center, Inc.",New York,10027,Manhattan 5,0,0,0,115,0,115
907965,FDC,Registration,"Ruff, Jacqueline",Ballston Spa,12020,Saratoga Springs,0,0,0,2,6,8
901353,DCC,License,"Tutor Time Learning Centers, LLC",New City,10956,Clarkstown,24,60,103,0,0,187
906358,FDC,Registration,"Jovel, Diana",Levittown,11756,Levittown,0,0,0,2,6,8
906844,GFDC,License,"Brioso, Wendy",Bronx,10468,Bronx 10,0,0,0,0,12,12
894793,GFDC,License,"Perez Victoriano, Carmen",Bronx,10467,Bronx 11,0,0,0,0,12,12
915311,SACC,Registration,Millennium Development,brooklyn,11236,Brooklyn 18,0,0,0,136,0,136
888084,GFDC,License,"Nunez Manzueta, Clara",Woodhaven,11421,Queens 27,0,0,0,4,12,16
889455,GFDC,License,DE FLOR DAY CARE INC.,Bronx,10462,Bronx 11,0,0,0,4,12,16
889013,DCC,License,YMCA of Central New York,Syracuse,13215,Westhill,0,0,36,34,0,70
886797,SACC,Registration,Healthy Kids Programs,Middletown,10940,Middletown,0,0,0,80,0,80
887883,GFDC,License,"Keys, Lisa",Auburn,13021,Auburn,0,0,0,4,12,16
886806,FDC,Registration,TINY TREASURES DAY CARE I INC.,Ronkonkoma,11779,Connetquot,0,0,0,2,6,8
884243,FDC,Registration,Hands On With Care Family Day Care,Liverpool,13090,Liverpool,0,0,0,0,6,6
896454,GFDC,License,Happy Kids Akademy Daycare Inc.,Bronx,10456,Bronx 9,0,0,0,4,12,16
909675,GFDC,License,Kayes Angelz LLC,Yonkers,10701,Yonkers,0,0,0,0,10,10
911872,GFDC,License,Smalls and Smiles Daycare LLC,Freeport,11520,Freeport,0,0,0,4,12,16
890449,GFDC,License,"Camacho, Michelle",Bronx,10453,Bronx 10,0,0,0,2,12,14
894968,GFDC,License,"WHERE THE WILD THINGS GROW GFDC, LLC",Addison,14801,Addison,0,0,0,4,12,16
881371,GFDC,License,"Vargas, Erik",BRONX,10456,Bronx 9,0,0,0,0,12,12
918364,GFDC,License,"Rojas Olivo, Eduardo",Bronx,10466,Bronx 11,0,0,0,0,12,12
882361,GFDC,License,"J N J DAYCARE, INC.",Freeport,11520,Freeport,0,0,0,4,12,16
899364,DCC,License,"Colonie Youth Center, Inc.",Latham,12110,North Colonie,0,0,24,0,0,24
898236,SACC,Registration,Woodycrest Community After School Program LLC,Bronx,10452,Bronx 9,0,0,0,47,0,47
