year,month,day_of_week,hour_of_day,timestamp,origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_point,destination_point
2023,10,Tuesday,15,2023-10-03T15:00:00.000,463,Hunters Point Av (7),40.742216,-73.948916,13,"28 St (R,W)",40.745494,-73.988691,0.2474,"{'type': 'Point', 'coordinates': [-73.948916, 40.742216]}","{'type': 'Point', 'coordinates': [-73.988691, 40.745494]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,90,"Van Siclen Av (J,Z)",40.678024,-73.891688,215,"Tremont Av (B,D)",40.85041,-73.905227,0.2862,"{'type': 'Point', 'coordinates': [-73.891688, 40.678024]}","{'type': 'Point', 'coordinates': [-73.905227, 40.85041]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,13,"28 St (R,W)",40.745494,-73.988691,245,18 Av (F),40.629755,-73.976971,0.2314,"{'type': 'Point', 'coordinates': [-73.988691, 40.745494]}","{'type': 'Point', 'coordinates': [-73.976971, 40.629755]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,437,145 St (3),40.820421,-73.936245,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,0.7816,"{'type': 'Point', 'coordinates': [-73.936245, 40.820421]}","{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,464,Vernon Blvd-Jackson Av (7),40.742626,-73.953581,447,Flushing-Main St (7),40.7596,-73.83003,34.3756,"{'type': 'Point', 'coordinates': [-73.953581, 40.742626]}","{'type': 'Point', 'coordinates': [-73.83003, 40.7596]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,17,"Prince St (R,W)",40.724329,-73.997702,157,"96 St (C,B)",40.791642,-73.964696,0.7084,"{'type': 'Point', 'coordinates': [-73.997702, 40.724329]}","{'type': 'Point', 'coordinates': [-73.964696, 40.791642]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,34,53 St (R),40.645069,-74.014034,175,"Hoyt-Schermerhorn Sts (A,C,G)",40.688484,-73.985001,1.8566,"{'type': 'Point', 'coordinates': [-74.014034, 40.645069]}","{'type': 'Point', 'coordinates': [-73.985001, 40.688484]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,373,E 149 St (6),40.812118,-73.904098,68,Bay Pkwy (D),40.601875,-73.993728,0.253,"{'type': 'Point', 'coordinates': [-73.904098, 40.812118]}","{'type': 'Point', 'coordinates': [-73.993728, 40.601875]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.912034,50,Avenue M (Q),40.617618,-73.959399,0.5444,"{'type': 'Point', 'coordinates': [-73.912034, 40.775036]}","{'type': 'Point', 'coordinates': [-73.959399, 40.617618]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,605,"168 St (A,C,1)",40.840638,-73.939847,471,34 St-Hudson Yards (7),40.755882,-74.00191,2.0288,"{'type': 'Point', 'coordinates': [-73.939847, 40.840638]}","{'type': 'Point', 'coordinates': [-74.00191, 40.755882]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,130,Wilson Av (L),40.688764,-73.904046,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749643,-73.987887,4.0146,"{'type': 'Point', 'coordinates': [-73.904046, 40.688764]}","{'type': 'Point', 'coordinates': [-73.987887, 40.749643]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,284,Nassau Av (G),40.724635,-73.951277,17,"Prince St (R,W)",40.724329,-73.997702,0.2616,"{'type': 'Point', 'coordinates': [-73.951277, 40.724635]}","{'type': 'Point', 'coordinates': [-73.997702, 40.724329]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,451,Junction Blvd (7),40.749145,-73.869527,433,"Jackson Av (2,5)",40.81649,-73.907807,0.2878,"{'type': 'Point', 'coordinates': [-73.869527, 40.749145]}","{'type': 'Point', 'coordinates': [-73.907807, 40.81649]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,39,Bay Ridge-95 St (R),40.616622,-74.030876,346,Sutter Av-Rutland Rd (3),40.664717,-73.92261,0.2654,"{'type': 'Point', 'coordinates': [-74.030876, 40.616622]}","{'type': 'Point', 'coordinates': [-73.92261, 40.664717]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,294,238 St (1),40.884667,-73.90087,603,"149 St-Grand Concourse (2,4,5)",40.818393,-73.927034,0.277,"{'type': 'Point', 'coordinates': [-73.90087, 40.884667]}","{'type': 'Point', 'coordinates': [-73.927034, 40.818393]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,308,Cathedral Pkwy (110 St) (1),40.803967,-73.966847,326,Franklin St (1),40.719318,-74.006886,1.4622,"{'type': 'Point', 'coordinates': [-73.966847, 40.803967]}","{'type': 'Point', 'coordinates': [-74.006886, 40.719318]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,475,96 St (Q),40.784318,-73.947152,349,Junius St (3),40.663515,-73.902447,0.5204,"{'type': 'Point', 'coordinates': [-73.947152, 40.784318]}","{'type': 'Point', 'coordinates': [-73.902447, 40.663515]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,471,34 St-Hudson Yards (7),40.755882,-74.00191,380,Bedford Park Blvd-Lehman College (4),40.873412,-73.890064,0.4748,"{'type': 'Point', 'coordinates': [-74.00191, 40.755882]}","{'type': 'Point', 'coordinates': [-73.890064, 40.873412]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,608,"4 Av (F,G)/9 St (R)",40.670559,-73.989041,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,3.3366,"{'type': 'Point', 'coordinates': [-73.989041, 40.670559]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,88,"Norwood Av (J,Z)",40.68141,-73.880039,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735066,-73.990416,1.121,"{'type': 'Point', 'coordinates': [-73.880039, 40.68141]}","{'type': 'Point', 'coordinates': [-73.990416, 40.735066]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,284,Nassau Av (G),40.724635,-73.951277,218,"167 St (B,D)",40.833771,-73.91844,0.2558,"{'type': 'Point', 'coordinates': [-73.951277, 40.724635]}","{'type': 'Point', 'coordinates': [-73.91844, 40.833771]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,295,231 St (1),40.878856,-73.904834,201,"Beach 98 St (A,S)",40.585307,-73.820558,0.2394,"{'type': 'Point', 'coordinates': [-73.904834, 40.878856]}","{'type': 'Point', 'coordinates': [-73.820558, 40.585307]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,320,23 St (1),40.744081,-73.995657,292,Fulton St (G),40.687119,-73.975375,0.2304,"{'type': 'Point', 'coordinates': [-73.995657, 40.744081]}","{'type': 'Point', 'coordinates': [-73.975375, 40.687119]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,459,40 St-Lowery St (7),40.743781,-73.924016,425,"Bronx Park East (2,5)",40.848828,-73.868457,0.2424,"{'type': 'Point', 'coordinates': [-73.924016, 40.743781]}","{'type': 'Point', 'coordinates': [-73.868457, 40.848828]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713154,-74.003766,385,176 St (4),40.84848,-73.911794,3.597,"{'type': 'Point', 'coordinates': [-74.003766, 40.713154]}","{'type': 'Point', 'coordinates': [-73.911794, 40.84848]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,79,86 St (N),40.592721,-73.97823,71,8 Av (N),40.635064,-74.011719,11.6654,"{'type': 'Point', 'coordinates': [-73.97823, 40.592721]}","{'type': 'Point', 'coordinates': [-74.011719, 40.635064]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,232,2 Av (F),40.723402,-73.989938,284,Nassau Av (G),40.724635,-73.951277,0.2406,"{'type': 'Point', 'coordinates': [-73.989938, 40.723402]}","{'type': 'Point', 'coordinates': [-73.951277, 40.724635]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,345,"Crown Hts-Utica Av (3,4)",40.668897,-73.932942,380,Bedford Park Blvd-Lehman College (4),40.873412,-73.890064,1.5114,"{'type': 'Point', 'coordinates': [-73.932942, 40.668897]}","{'type': 'Point', 'coordinates': [-73.890064, 40.873412]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,89,Cleveland St (J),40.679947,-73.884639,313,"72 St (1,2,3)",40.778453,-73.98197,0.3112,"{'type': 'Point', 'coordinates': [-73.884639, 40.679947]}","{'type': 'Point', 'coordinates': [-73.98197, 40.778453]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,439,"125 St (2,3)",40.807754,-73.945495,386,Mt Eden Av (4),40.844434,-73.914685,0.2348,"{'type': 'Point', 'coordinates': [-73.945495, 40.807754]}","{'type': 'Point', 'coordinates': [-73.914685, 40.844434]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,336,"Hoyt St (2,3)",40.690545,-73.985065,436,Harlem-148 St (3),40.82388,-73.93647,1.2116,"{'type': 'Point', 'coordinates': [-73.985065, 40.690545]}","{'type': 'Point', 'coordinates': [-73.93647, 40.82388]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,87,"Crescent St (J,Z)",40.683194,-73.873785,286,Broadway (G),40.706092,-73.950308,0.2682,"{'type': 'Point', 'coordinates': [-73.873785, 40.683194]}","{'type': 'Point', 'coordinates': [-73.950308, 40.706092]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,423,"Allerton Av (2,5)",40.865462,-73.867352,210,Norwood-205 St (D),40.874811,-73.878855,0.292,"{'type': 'Point', 'coordinates': [-73.867352, 40.865462]}","{'type': 'Point', 'coordinates': [-73.878855, 40.874811]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,324,Houston St (1),40.728251,-74.005367,413,"Wall St (4,5)",40.707557,-74.011862,4.5976,"{'type': 'Point', 'coordinates': [-74.005367, 40.728251]}","{'type': 'Point', 'coordinates': [-74.011862, 40.707557]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,306,125 St (1),40.815581,-73.958372,192,Rockaway Blvd (A),40.680429,-73.843853,0.2378,"{'type': 'Point', 'coordinates': [-73.958372, 40.815581]}","{'type': 'Point', 'coordinates': [-73.843853, 40.680429]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,173,"High St (A,C)",40.699337,-73.990531,211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,0.2482,"{'type': 'Point', 'coordinates': [-73.990531, 40.699337]}","{'type': 'Point', 'coordinates': [-73.887138, 40.873244]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,50,Avenue M (Q),40.617618,-73.959399,327,"Chambers St (1,2,3)",40.715478,-74.009266,0.259,"{'type': 'Point', 'coordinates': [-73.959399, 40.617618]}","{'type': 'Point', 'coordinates': [-74.009266, 40.715478]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,630,"Myrtle-Wyckoff Avs (L,M)",40.699622,-73.911986,232,2 Av (F),40.723402,-73.989938,0.5526,"{'type': 'Point', 'coordinates': [-73.911986, 40.699622]}","{'type': 'Point', 'coordinates': [-73.989938, 40.723402]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,103,"Bowery (J,Z)",40.72028,-73.993915,352,New Lots Av (3),40.666235,-73.884079,0.2424,"{'type': 'Point', 'coordinates': [-73.993915, 40.72028]}","{'type': 'Point', 'coordinates': [-73.884079, 40.666235]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,378,Woodlawn (4),40.886037,-73.878751,431,"Intervale Av (2,5)",40.822181,-73.896736,0.2716,"{'type': 'Point', 'coordinates': [-73.878751, 40.886037]}","{'type': 'Point', 'coordinates': [-73.896736, 40.822181]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,46,Cortelyou Rd (Q),40.640927,-73.963891,314,66 St-Lincoln Center (1),40.77344,-73.982209,0.545,"{'type': 'Point', 'coordinates': [-73.963891, 40.640927]}","{'type': 'Point', 'coordinates': [-73.982209, 40.77344]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,222,Roosevelt Island (F),40.759145,-73.95326,138,Canarsie-Rockaway Pkwy (L),40.646654,-73.90185,0.2412,"{'type': 'Point', 'coordinates': [-73.95326, 40.759145]}","{'type': 'Point', 'coordinates': [-73.90185, 40.646654]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,199,"Broad Channel (A,S)",40.608382,-73.815925,334,"Clark St (2,3)",40.697466,-73.993086,0.2,"{'type': 'Point', 'coordinates': [-73.815925, 40.608382]}","{'type': 'Point', 'coordinates': [-73.993086, 40.697466]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,296,Marble Hill-225 St (1),40.874561,-73.909831,386,Mt Eden Av (4),40.844434,-73.914685,0.7448,"{'type': 'Point', 'coordinates': [-73.909831, 40.874561]}","{'type': 'Point', 'coordinates': [-73.914685, 40.844434]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,87,"Crescent St (J,Z)",40.683194,-73.873785,263,"63 Dr-Rego Park (M,R)",40.729846,-73.861604,0.5472,"{'type': 'Point', 'coordinates': [-73.873785, 40.683194]}","{'type': 'Point', 'coordinates': [-73.861604, 40.729846]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,188,"Euclid Av (A,C)",40.675377,-73.872106,376,Brook Av (6),40.807566,-73.91924,0.2796,"{'type': 'Point', 'coordinates': [-73.872106, 40.675377]}","{'type': 'Point', 'coordinates': [-73.91924, 40.807566]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,5,"36 Av (N,W)",40.756804,-73.929575,71,8 Av (N),40.635064,-74.011719,0.5228,"{'type': 'Point', 'coordinates': [-73.929575, 40.756804]}","{'type': 'Point', 'coordinates': [-74.011719, 40.635064]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,4,"Broadway (N,W)",40.76182,-73.925508,223,"Lexington Av/63 St (F,Q)",40.764629,-73.966113,0.9938,"{'type': 'Point', 'coordinates': [-73.925508, 40.76182]}","{'type': 'Point', 'coordinates': [-73.966113, 40.764629]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,256,Parsons Blvd (F),40.707564,-73.803326,8.6382,"{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}","{'type': 'Point', 'coordinates': [-73.803326, 40.707564]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,272,"36 St (M,R)",40.752039,-73.928781,427,"West Farms Sq-E Tremont Av (2,5)",40.840295,-73.880049,0.2408,"{'type': 'Point', 'coordinates': [-73.928781, 40.752039]}","{'type': 'Point', 'coordinates': [-73.880049, 40.840295]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,442,Eastchester-Dyre Av (5),40.8883,-73.830834,443,Baychester Av (5),40.878663,-73.838591,0.8478,"{'type': 'Point', 'coordinates': [-73.830834, 40.8883]}","{'type': 'Point', 'coordinates': [-73.838591, 40.878663]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,303,157 St (1),40.834041,-73.94489,346,Sutter Av-Rutland Rd (3),40.664717,-73.92261,0.5038,"{'type': 'Point', 'coordinates': [-73.94489, 40.834041]}","{'type': 'Point', 'coordinates': [-73.92261, 40.664717]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,77,Kings Hwy (N),40.603923,-73.980353,248,Avenue N (F),40.61514,-73.974197,0.2844,"{'type': 'Point', 'coordinates': [-73.980353, 40.603923]}","{'type': 'Point', 'coordinates': [-73.974197, 40.61514]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,101,"Marcy Av (M,J,Z)",40.708359,-73.957757,397,"86 St (4,5,6)",40.779492,-73.955589,1.786,"{'type': 'Point', 'coordinates': [-73.957757, 40.708359]}","{'type': 'Point', 'coordinates': [-73.955589, 40.779492]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,84,85 St-Forest Pkwy (J),40.692435,-73.86001,232,2 Av (F),40.723402,-73.989938,0.2666,"{'type': 'Point', 'coordinates': [-73.86001, 40.692435]}","{'type': 'Point', 'coordinates': [-73.989938, 40.723402]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,339,"Bergen St (2,3)",40.680829,-73.975098,2,"Astoria Blvd (N,W)",40.770258,-73.917843,0.2556,"{'type': 'Point', 'coordinates': [-73.975098, 40.680829]}","{'type': 'Point', 'coordinates': [-73.917843, 40.770258]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,223,"Lexington Av/63 St (F,Q)",40.764629,-73.966113,192,Rockaway Blvd (A),40.680429,-73.843853,0.9982,"{'type': 'Point', 'coordinates': [-73.966113, 40.764629]}","{'type': 'Point', 'coordinates': [-73.843853, 40.680429]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,344,Kingston Av (3),40.669399,-73.942161,243,"Church Av (F,G)",40.644041,-73.979678,0.2594,"{'type': 'Point', 'coordinates': [-73.942161, 40.669399]}","{'type': 'Point', 'coordinates': [-73.979678, 40.644041]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,173,"High St (A,C)",40.699337,-73.990531,438,"135 St (2,3)",40.814229,-73.94077,0.4724,"{'type': 'Point', 'coordinates': [-73.990531, 40.699337]}","{'type': 'Point', 'coordinates': [-73.94077, 40.814229]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,126,Jefferson St (L),40.706607,-73.922913,44,"Church Av (B,Q)",40.650527,-73.962982,0.2356,"{'type': 'Point', 'coordinates': [-73.922913, 40.706607]}","{'type': 'Point', 'coordinates': [-73.962982, 40.650527]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,143,Inwood-207 St (A),40.868072,-73.919899,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,1.6494,"{'type': 'Point', 'coordinates': [-73.919899, 40.868072]}","{'type': 'Point', 'coordinates': [-73.995432, 40.725606]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,242,"Fort Hamilton Pkwy (F,G)",40.650782,-73.975776,346,Sutter Av-Rutland Rd (3),40.664717,-73.92261,0.2558,"{'type': 'Point', 'coordinates': [-73.975776, 40.650782]}","{'type': 'Point', 'coordinates': [-73.92261, 40.664717]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,155,"Cathedral Pkwy (110 St) (C,B)",40.800603,-73.958161,277,"7 Av (E,B,D)",40.762862,-73.981637,2.4966,"{'type': 'Point', 'coordinates': [-73.958161, 40.800603]}","{'type': 'Point', 'coordinates': [-73.981637, 40.762862]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,221,21 St-Queensbridge (F),40.754203,-73.942836,80,"121 St (J,Z)",40.700492,-73.828294,0.2626,"{'type': 'Point', 'coordinates': [-73.942836, 40.754203]}","{'type': 'Point', 'coordinates': [-73.828294, 40.700492]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,133,Atlantic Av (L),40.675345,-73.903097,26,"DeKalb Av (B,Q,R)",40.690635,-73.981824,0.2902,"{'type': 'Point', 'coordinates': [-73.903097, 40.675345]}","{'type': 'Point', 'coordinates': [-73.981824, 40.690635]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,127,DeKalb Av (L),40.703811,-73.918425,318,"34 St-Penn Station (1,2,3)",40.750373,-73.991057,0.2578,"{'type': 'Point', 'coordinates': [-73.918425, 40.703811]}","{'type': 'Point', 'coordinates': [-73.991057, 40.750373]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,396,96 St (6),40.785672,-73.95107,294,238 St (1),40.884667,-73.90087,0.4844,"{'type': 'Point', 'coordinates': [-73.95107, 40.785672]}","{'type': 'Point', 'coordinates': [-73.90087, 40.884667]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,6,"39 Av-Dutch Kills (N,W)",40.752882,-73.932755,47,"Newkirk Plaza (B,Q)",40.635082,-73.962793,0.2442,"{'type': 'Point', 'coordinates': [-73.932755, 40.752882]}","{'type': 'Point', 'coordinates': [-73.962793, 40.635082]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,263,"63 Dr-Rego Park (M,R)",40.729846,-73.861604,59,9 Av (D),40.646292,-73.994324,0.2488,"{'type': 'Point', 'coordinates': [-73.861604, 40.729846]}","{'type': 'Point', 'coordinates': [-73.994324, 40.646292]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,254,Jamaica-179 St (F),40.712646,-73.783817,216,"174-175 Sts (B,D)",40.8459,-73.910136,0.2666,"{'type': 'Point', 'coordinates': [-73.783817, 40.712646]}","{'type': 'Point', 'coordinates': [-73.910136, 40.8459]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,16,"8 St-NYU (R,W)",40.730328,-73.992629,278,"Jamaica Center-Parsons/Archer (E,J,Z)",40.702147,-73.801109,0.4588,"{'type': 'Point', 'coordinates': [-73.992629, 40.730328]}","{'type': 'Point', 'coordinates': [-73.801109, 40.702147]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,368,Morrison Av-Soundview (6),40.829521,-73.874516,352,New Lots Av (3),40.666235,-73.884079,0.8046,"{'type': 'Point', 'coordinates': [-73.874516, 40.829521]}","{'type': 'Point', 'coordinates': [-73.884079, 40.666235]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,339,"Bergen St (2,3)",40.680829,-73.975098,269,"Northern Blvd (M,R)",40.752885,-73.906006,0.523,"{'type': 'Point', 'coordinates': [-73.975098, 40.680829]}","{'type': 'Point', 'coordinates': [-73.906006, 40.752885]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,313,"72 St (1,2,3)",40.778453,-73.98197,88,"Norwood Av (J,Z)",40.68141,-73.880039,0.483,"{'type': 'Point', 'coordinates': [-73.98197, 40.778453]}","{'type': 'Point', 'coordinates': [-73.880039, 40.68141]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,464,Vernon Blvd-Jackson Av (7),40.742626,-73.953581,0.2574,"{'type': 'Point', 'coordinates': [-73.887138, 40.873244]}","{'type': 'Point', 'coordinates': [-73.953581, 40.742626]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,321,18 St (1),40.74104,-73.997871,608,"4 Av (F,G)/9 St (R)",40.670559,-73.989041,0.2366,"{'type': 'Point', 'coordinates': [-73.997871, 40.74104]}","{'type': 'Point', 'coordinates': [-73.989041, 40.670559]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,249,Avenue P (F),40.608944,-73.973022,635,"South Ferry (1)/Whitehall St (R,W)",40.702578,-74.013329,0.2726,"{'type': 'Point', 'coordinates': [-73.973022, 40.608944]}","{'type': 'Point', 'coordinates': [-74.013329, 40.702578]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,262,"67 Av (M,R)",40.726523,-73.852719,231,"Grand St (B,D)",40.718267,-73.993753,0.285,"{'type': 'Point', 'coordinates': [-73.852719, 40.726523]}","{'type': 'Point', 'coordinates': [-73.993753, 40.718267]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,6,"39 Av-Dutch Kills (N,W)",40.752882,-73.932755,276,"5 Av/53 St (E,M)",40.760167,-73.975224,0.2568,"{'type': 'Point', 'coordinates': [-73.932755, 40.752882]}","{'type': 'Point', 'coordinates': [-73.975224, 40.760167]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,145,190 St (A),40.859022,-73.93418,324,Houston St (1),40.728251,-74.005367,0.2402,"{'type': 'Point', 'coordinates': [-73.93418, 40.859022]}","{'type': 'Point', 'coordinates': [-74.005367, 40.728251]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713154,-74.003766,185,Liberty Av (C),40.674542,-73.896548,0.4782,"{'type': 'Point', 'coordinates': [-74.003766, 40.713154]}","{'type': 'Point', 'coordinates': [-73.896548, 40.674542]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,258,"Briarwood (E,F)",40.709179,-73.820574,460,33 St-Rawson St (7),40.744587,-73.930997,0.2568,"{'type': 'Point', 'coordinates': [-73.820574, 40.709179]}","{'type': 'Point', 'coordinates': [-73.930997, 40.744587]}"
